"STATION","NAME","DATE","ACMC","AWND","PRCP","TAVG","TSUN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV03","WV20"
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-20",,"8.05","0.06",,"  195",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-21",,"13.42","0.00",,"  810",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-22",,"12.30","0.30",,"   70",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-23",,"17.45","0.35",,"    7",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-24",,"11.63","0.10",,"  283",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-25",,"7.83","0.00",,"  915",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-26",,"13.20","0.00",,"  632",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-27",,"6.71","0.45",,"  507",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-28",,"8.05","0.20",,"   40",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-29",,"10.96","0.02",,"  475",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-06-30",,"12.30","0.30",,"  569",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-01",,"10.51","0.00",,"  835",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-02",,"6.49","0.00",,"  908",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-03",,"11.86","0.00",,"  901",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-04",,"16.11","0.00",,"  911",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-05",,"9.84","0.00",,"  548",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-06",,"10.07","0.00",,"  656",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-07",,"7.83","0.00",,"  640",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-08",,"14.54","0.00",,"  640",,,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-09",,"8.28","0.04",,"  291",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-10",,"9.17","0.00",,"  215",,,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-11",,"7.38","0.15",,"    0",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-12",,"14.99","0.00",,"  250",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-13",,"14.54","0.03",,"  226",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-14",,"7.38","0.35",,"    0",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-15",,"8.95","0.00",,"  489",,"    1","    1",,,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-16",,"13.42","0.03",,"  560",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-17",,"13.65","0.02",,"  643",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-18",,"12.30","0.00",,"  649",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-19",,"10.96","0.10",,"  748",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-20",,"8.05","0.11",,"   30",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-21",,"7.16","0.00",,"  726",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-22",,"10.51","0.46",,"    0",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-23",,"8.72","0.00",,"  733",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-24",,"7.38","0.00",,"  797",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-25",,"5.37","0.00",,"  753",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-26",,"5.37","0.00",,"  808",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-27",,"6.49","0.00",,"  739",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-28",,"6.26","0.00",,"  698",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-29",,"8.05","0.00",,"  625",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-30",,"10.96","0.18",,"   58",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-07-31",,"9.40","0.00",,"  843",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-01",,"4.92","0.00",,"  868",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-02",,"4.92","0.00",,"  865",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-03",,"6.71","0.00",,"  819",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-04",,"7.61","0.46",,"    0",,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-05",,"12.08","0.00",,"  533",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-06",,"12.30","0.00",,"  143",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-07",,"8.95","0.00",,"  813",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-08",,"5.59","0.00",,"  852",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-09",,"4.70","0.00",,"  832",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-10",,"4.92","0.00",,"  848",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-11",,"5.82","0.04",,"  435",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-12",,"5.37","0.89",,"  240",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-13",,"9.62","0.77",,"  479",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-14",,"6.93","0.00",,"  828",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-15",,"11.41","0.00",,"  457",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-16",,"9.84","0.00",,"  628",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-17",,"9.40","0.00",,"  715",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-18",,"8.50","0.55",,"  226",,"    1",,"    1",,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-19",,"9.40","0.75",,"    0",,"    1",,"    1",,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-20",,"8.28","0.02",,"   30",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-21",,"10.51","0.23",,"    0",,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-22",,"9.84","0.00",,"    0",,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-23",,"7.16","0.00",,"   30",,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-24",,"5.82","0.00",,"  552",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-25",,"6.26","0.00",,"  778",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-26",,"8.72","0.00",,"  713",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-27",,"9.17","0.00",,"  290",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-28",,"15.66","0.14",,"  493",,,,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-29",,"6.26","0.00",,"  609",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-30",,"7.61","0.00",,"  520",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-08-31",,"8.28","0.00",,"  748",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-01",,"9.40","0.00",,"  760",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-02",,"8.95","0.00",,"  654",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-03",,"8.05","0.00",,"  750",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-04",,"9.40","0.00",,"  615",,,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-05",,"8.28","0.00",,"  210",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-06",,"9.62","2.73",,"  226",,"    1",,"    1",,"    1",,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-07",,"11.41","0.79",,"  368",,"    1",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-08",,"8.50","0.00",,"  752",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-09",,"7.83","0.01",,"  561",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-10",,"10.07","0.07",,"  663",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-11",,"6.93","0.00",,"  560",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-12",,"4.47","0.00",,"  695",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-13",,"7.16","0.00",,"  380",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-14",,"13.20","0.49",,"  197",,"    1",,"    1",,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-15",,"11.86","0.02",,"   50",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-16",,"12.30","0.46",,"  397",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-17",,"9.40","0.00",,"  745",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-18",,"7.16","0.00",,"  637",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-19",,"9.62","0.90",,"   57",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-20",,"7.16","0.00",,"  669",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-21",,"8.72","0.50",,"  235",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-22",,"14.99","0.00",,"  606",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-23",,"15.66","0.01",,"  170",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-24",,"15.66","0.00",,"  352",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-25",,"16.78","0.00",,"  685",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-26",,"7.38","0.00",,"  719",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-27",,"5.59","0.00",,"  532",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-28",,"6.93","0.03",,"  405",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-29",,"10.74","0.00",,"  100",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-09-30",,"11.86","0.05",,"  288",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-01",,"12.97","0.00",,"  207",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-02",,"7.83","0.00",,"  702",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-03",,"14.99","0.04",,"  329",,,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-04",,"17.45","0.33",,"  325",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-05",,"20.58","0.00",,"  631",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-06",,"20.13","0.00",,"  622",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-07",,"11.63","0.20",,"   28",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-08",,"11.63","0.46",,"    0",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-09",,"14.54","1.09",,"    0",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-10",,"16.33","0.93",,"    0",,"    1","    1",,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-11",,"9.17","0.00",,"  610",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-12",,"7.38","0.07",,"   40",,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-13",,"4.70","0.00",,"  671",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-14",,"10.51","0.02",,"  635",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-15",,"13.20","0.00",,"  664",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-16",,"8.95","0.00",,"  410",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-17",,"17.22","0.00",,"  546",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-18",,"23.94","0.98",,"    8",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-19",,"11.63","0.00",,"  217",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-20",,"7.38","0.00",,"  652",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-21",,"14.09","0.02",,"  462",,,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-22",,"7.61","0.00",,"  276",,,,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-23",,"6.93","0.00",,"  643",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-24",,"8.95","0.00",,"  312",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-25",,"12.08","0.00",,"  274",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-26",,"7.83","0.00",,"  636",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-27",,"16.55","0.00",,"  472",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-28",,"15.66","0.00",,"  328",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-29",,"8.05","0.00",,"  628",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-30",,"10.74","0.00",,"  534",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-10-31",,"6.26","0.00",,"  549",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-01",,"9.40","0.00",,"  621",,"    1","    1",,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-02",,"15.21","0.00",,"  497",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-03",,"12.53","0.00",,"  578",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-04",,"12.97","0.30",,"   17",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-05",,"19.24","1.37",,"    0",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-06",,"13.20","0.00",,"    0",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-07",,"9.40","0.03",,"   40",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-08",,"6.71","0.00",,"  525",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-09",,"9.40","0.04",,"    0",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-10",,"11.86","0.00",,"  380",,"    1",,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-11",,"16.33","0.00",,"  110",,,,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-12",,"13.42","0.00",,"  551",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-13",,"6.26","0.00",,"  480",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-14",,"10.29","0.00",,"  591",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-15",,"17.45","0.00",,"  588",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-16",,"18.34","0.00",,"   20",,,,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-17",,"9.17","0.00",,"  507",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-18",,"5.59","0.00",,"  437",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-19",,"3.80","0.00",,"  191",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-20",,"4.92","0.00",,"  570",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-21",,"12.30","0.00",,"  220",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-22",,"11.63","0.39",,"   89",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-23",,"17.45","0.04",,"  147",,,,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-24",,"13.65","0.00",,"  301",,,,,,,,,,,,,,,,"    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-25",,"12.75","0.00",,"  364",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-26",,"10.51","0.20",,"  325",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-27",,"20.58","0.09",,"    8",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-28",,"21.70","0.18",,"   15",,"    1",,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-29",,"13.87","0.00",,"  291",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-11-30",,"16.78","0.00",,"  549",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-01",,"17.90","0.00",,"   55",,,,,,,,,,,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-02",,"10.74","0.00",,"  210",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-03",,"18.12","1.15",,"    0",,"    1","    1","    1","    1",,,,,,,,,,,"    1",,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-04",,"21.92","0.02",,"   82",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-05",,"17.00","0.00",,"  135",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-06",,"11.86","0.00",,"   75",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-07",,"14.09","0.00",,"  553",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-08",,"8.72","0.00",,"  535",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-09",,"13.20","0.00",,"  551",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-10",,"10.74","0.00",,"  440",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-11",,"8.05","0.00",,"  543",,,,,,,,,,,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-12",,"16.55","0.01",,"  457",,"    1",,,,,,,"    1",,,,,,,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-13",,"16.78","0.00",,"  150",,"    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-14",,"6.71","0.00",,"  235",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-15",,"9.62","0.20",,"    0",,"    1","    1",,"    1",,"    1",,,,,,,"    1",,"    1","    1","    1",,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-16",,"10.07","0.00",,"  190",,"    1",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00094847","DETROIT METRO AIRPORT, MI US","1990-12-17",,"10.07","0.13",,"   50",,"    1",,,,,,,"    1",,,,,"    1",,"    1",,,,,,,
